,company,Date,Open,High,Low,Close,No. of Shares
1820,ARE&M,2022-04-22,199.2100,199.3700,195.7800,195.7800,735139
1821,ARE&M,2022-04-21,202.0600,203.3900,199.5500,199.6600,916954
1822,ARE&M,2022-04-20,197.9400,201.5100,197.5800,200.9900,751796
1823,ARE&M,2022-04-19,195.4400,198.1600,193.6500,197.5500,620125
1824,ARE&M,2022-04-18,196.4900,196.9900,193.3450,194.1500,485175
1825,ARE&M,2022-04-14,198.8800,200.0500,195.8600,196.1800,797698
1826,ARE&M,2022-04-13,197.6600,198.9000,195.8400,198.3000,716014
1827,ARE&M,2022-04-12,198.5900,199.3500,195.3300,197.4400,857790
1828,ARE&M,2022-04-11,202.8900,202.8900,197.2100,198.5500,1034404
1829,ARE&M,2022-04-08,203.4800,203.8400,200.7800,202.8900,662881
1830,ARE&M,2022-04-07,205.7000,205.7000,202.1700,203.5600,933906
1831,ARE&M,2022-04-06,201.7000,206.6450,200.9850,206.2500,778396
1832,ARE&M,2022-04-05,202.5600,206.5300,202.2000,202.7400,802354
1833,ARE&M,2022-04-04,205.5000,206.8500,202.0000,203.1000,626153
1834,ARE&M,2022-04-01,201.7800,206.1900,201.5100,205.9700,705315
1835,ARE&M,2022-03-31,202.9200,206.0300,201.2500,201.2500,1303303
1836,ARE&M,2022-03-30,200.6600,202.5000,200.2400,202.0800,721577
1837,ARE&M,2022-03-29,199.9100,202.8000,198.4800,202.6400,1103049
1838,ARE&M,2022-03-28,195.6600,197.0000,194.6600,196.7000,768120
1839,ARE&M,2022-03-25,192.6600,195.3500,191.5450,195.0000,713677
1840,ARE&M,2022-03-24,190.0000,192.0250,189.0600,191.8700,521023
1841,ARE&M,2022-03-23,192.5100,193.3500,190.0000,190.2600,709381
1842,ARE&M,2022-03-22,194.1700,194.9900,192.7300,193.2600,885454
1843,ARE&M,2022-03-21,194.8800,196.2500,192.5800,193.5400,715089
1844,ARE&M,2022-03-18,194.6800,196.2450,193.4520,195.6400,3388486
1845,ARE&M,2022-03-17,191.0500,194.8000,191.0500,194.0200,626128
1846,ARE&M,2022-03-16,191.9200,194.0050,187.3500,191.6200,1023112
1847,ARE&M,2022-03-15,190.2900,191.8800,189.1400,190.7600,703056
1848,ARE&M,2022-03-14,189.7500,190.5400,187.4300,188.4300,716698
1849,ARE&M,2022-03-11,191.9700,192.8900,187.5200,188.4300,927991
1850,ARE&M,2022-03-10,190.0000,191.6200,189.4600,191.3800,861535
1851,ARE&M,2022-03-09,193.4000,195.0200,191.9700,192.2100,825936
1852,ARE&M,2022-03-08,188.8400,193.8900,187.7100,190.8000,1164000
1853,ARE&M,2022-03-07,194.9400,196.3900,189.4300,189.4400,832461
1854,ARE&M,2022-03-04,191.2100,195.4600,191.2100,194.6600,801782
1855,ARE&M,2022-03-03,190.8300,193.0900,188.1200,192.2000,780275
1856,ARE&M,2022-03-02,188.2700,190.7400,187.7800,189.6400,911148
1857,ARE&M,2022-03-01,189.7000,190.8400,186.8800,187.8100,1540881
1858,ARE&M,2022-02-28,190.9000,192.7600,187.6600,189.4000,1300061
1859,ARE&M,2022-02-25,191.0900,193.9000,189.6150,193.6800,889967
1860,ARE&M,2022-02-24,182.1400,190.8400,182.1400,190.0900,1269481
1861,ARE&M,2022-02-23,188.5400,190.3000,185.0400,185.7500,1091840
1862,ARE&M,2022-02-22,185.6400,188.3000,185.1500,187.5800,1221527
1863,ARE&M,2022-02-18,185.7400,187.0300,185.2100,185.6100,785833
1864,ARE&M,2022-02-17,186.2700,187.3950,184.7600,186.0100,976164
1865,ARE&M,2022-02-16,185.5000,187.6300,183.7400,187.0900,600610
1866,ARE&M,2022-02-15,185.4000,186.8000,184.6700,185.1800,733739
1867,ARE&M,2022-02-14,185.9000,186.9450,182.7300,183.6200,823045
1868,ARE&M,2022-02-11,185.9200,187.6400,183.4000,185.6500,1298228
1869,ARE&M,2022-02-10,187.1100,190.4800,184.1050,185.2100,1664010
1870,ARE&M,2022-02-09,189.4100,191.2100,189.1300,191.1500,982987
1871,ARE&M,2022-02-08,187.4800,188.3100,185.0200,186.9500,957754
1872,ARE&M,2022-02-07,190.5800,191.0100,187.1200,187.5600,1124451
1873,ARE&M,2022-02-04,191.3000,193.3800,189.1150,190.6100,852059
1874,ARE&M,2022-02-03,195.7600,196.7300,191.3400,191.7900,962843
1875,ARE&M,2022-02-02,195.4800,199.0400,195.4701,196.9200,849114
1876,ARE&M,2022-02-01,194.6750,196.7100,192.7700,195.2800,1100598
1877,ARE&M,2022-01-31,189.7000,194.9800,189.6200,194.8400,1422035
1878,ARE&M,2022-01-28,185.9200,189.6700,183.0300,189.5600,1383305
1879,ARE&M,2022-01-27,191.5900,193.4200,184.5800,185.5400,1186336
1880,ARE&M,2022-01-26,194.7600,197.2100,188.7200,189.7200,1059245
1881,ARE&M,2022-01-25,193.1800,195.6200,190.4900,194.1600,1268727
1882,ARE&M,2022-01-24,194.0800,195.9800,187.7500,195.2600,1421172
1883,ARE&M,2022-01-21,198.3300,199.2600,195.8700,196.5800,1325269
1884,ARE&M,2022-01-20,206.2600,207.7750,198.1200,198.3300,1006028
1885,ARE&M,2022-01-19,208.1500,210.1750,206.2800,206.3400,807041
1886,ARE&M,2022-01-18,209.6100,209.9200,206.4350,207.3900,686012
1887,ARE&M,2022-01-14,209.3600,210.7000,206.3633,210.2800,1505004
1888,ARE&M,2022-01-13,210.8400,211.0900,209.3100,209.8700,671463
1889,ARE&M,2022-01-12,208.6000,211.0500,207.7600,209.9700,534654
1890,ARE&M,2022-01-11,207.8200,209.4900,206.0600,208.6200,914711
1891,ARE&M,2022-01-10,207.8500,207.9200,205.1150,207.8200,1156085
1892,ARE&M,2022-01-07,208.2800,210.4200,207.9000,209.0000,1322857
1893,ARE&M,2022-01-06,207.8000,210.5600,205.6100,209.8400,1804970
1894,ARE&M,2022-01-05,210.0000,210.2200,205.1700,206.6500,4849219
1895,ARE&M,2022-01-04,220.8700,223.0600,219.9000,220.8200,565002
1896,ARE&M,2022-01-03,223.1600,224.3300,215.9550,219.8300,770479
1897,AMBALALSA,2024-07-23,70.4000,71.9900,63.0100,68.4700,638927
1898,AMBALALSA,2024-07-22,60.4000,71.2000,60.4000,69.3300,740642
1899,AMBALALSA,2024-07-19,67.2100,68.3000,61.1500,62.7200,484191
1900,AMBALALSA,2024-07-18,71.8000,71.9000,66.2500,68.1000,385057
1901,AMBALALSA,2024-07-16,71.8500,73.0000,70.4000,70.8700,418283
1902,AMBALALSA,2024-07-15,70.6000,73.0000,69.0000,71.2400,606036
1903,AMBALALSA,2024-07-12,74.0000,74.0000,68.0000,70.5800,1007897
1904,AMBALALSA,2024-07-11,73.0000,77.7000,70.9000,72.4900,2578854
1905,AMBALALSA,2024-07-10,62.4400,72.5000,55.7000,70.6600,3239520
1906,AMBALALSA,2024-07-09,55.5000,62.0000,54.3700,61.2200,1184890
1907,AMBALALSA,2024-07-08,56.8800,58.0000,53.2500,54.3700,251242
1908,AMBALALSA,2024-07-05,53.3800,57.7200,52.1100,55.6900,791524
1909,AMBALALSA,2024-07-04,54.8400,54.8400,51.7000,52.4400,305532
1910,AMBALALSA,2024-07-03,46.4100,54.9900,46.3200,53.7700,1078714
1911,AMBALALSA,2024-07-02,48.0300,48.8500,46.0000,46.4100,224863
1912,AMBALALSA,2024-07-01,47.2700,49.0000,46.6500,48.0300,177874
1913,AMBALALSA,2024-06-28,48.4000,49.0100,47.1200,47.8000,138015
1914,AMBALALSA,2024-06-27,50.3600,50.8900,47.5500,48.0800,184312
1915,AMBALALSA,2024-06-26,48.2500,50.7000,47.5000,49.9100,488937
1916,AMBALALSA,2024-06-25,45.0000,48.3300,45.0000,47.6500,413648
1917,AMBALALSA,2024-06-24,44.9400,45.4500,44.6000,45.0000,63866
1918,AMBALALSA,2024-06-21,45.9000,45.9000,44.8000,45.0900,83889
1919,AMBALALSA,2024-06-20,44.1600,46.9000,44.0000,45.2600,207839
1920,AMBALALSA,2024-06-19,44.6000,44.9300,44.0000,44.4000,56865
1921,AMBALALSA,2024-06-18,45.2000,45.2900,44.0000,44.1700,169781
1922,AMBALALSA,2024-06-14,45.2500,46.4900,44.0000,44.4200,246450
1923,AMBALALSA,2024-06-13,47.0000,47.8000,44.5000,44.9900,204532
1924,AMBALALSA,2024-06-12,45.4000,47.0000,44.7000,46.2000,105479
1925,AMBALALSA,2024-06-11,45.9900,46.5000,44.1000,44.9500,105101
1926,AMBALALSA,2024-06-10,48.0000,48.4500,45.0000,45.1400,260851
1927,AMBALALSA,2024-06-07,45.8400,47.5000,44.2600,46.4600,132259
1928,AMBALALSA,2024-06-06,45.0000,46.0000,44.0700,44.9200,126259
1929,AMBALALSA,2024-06-05,43.7000,44.8500,41.3000,44.7400,140440
1930,AMBALALSA,2024-06-04,46.0700,47.1900,39.2000,42.6000,374015
1931,AMBALALSA,2024-06-03,48.1100,49.6400,47.0000,47.2700,118222
1932,AMBALALSA,2024-05-31,50.4500,50.4500,46.5000,47.7100,127461
1933,AMBALALSA,2024-05-30,49.0100,52.5500,48.5200,49.3900,240145
1934,AMBALALSA,2024-05-29,49.6300,50.4100,49.0000,49.3200,79156
1935,AMBALALSA,2024-05-28,49.8000,53.9500,48.2100,49.9200,303142
1936,AMBALALSA,2024-05-27,53.4000,53.4000,47.0000,49.3300,365979
1937,AMBALALSA,2024-05-24,47.4800,47.4900,45.8000,45.9500,81444
1938,AMBALALSA,2024-05-23,47.9900,48.5300,46.0500,46.7200,87669
1939,AMBALALSA,2024-05-22,48.5000,48.5000,46.5600,47.6900,39457
1940,AMBALALSA,2024-05-21,48.8200,49.4500,47.2500,47.5500,80340
1941,AMBALALSA,2024-05-18,49.1000,50.0000,48.1300,48.8200,25497
1942,AMBALALSA,2024-05-17,44.1600,51.2000,44.1600,48.7100,220956
1943,AMBALALSA,2024-05-16,45.3100,45.6300,44.0500,44.6600,51206
1944,AMBALALSA,2024-05-15,44.7200,46.2400,44.7200,45.1100,40095
1945,AMBALALSA,2024-05-14,45.9100,46.3900,45.0000,45.2200,58157
1946,AMBALALSA,2024-05-13,46.8900,47.5000,44.8000,45.2600,76571
1947,AMBALALSA,2024-05-10,45.0000,47.5000,44.2500,46.8600,80116
1948,AMBALALSA,2024-05-09,45.6000,48.5000,45.5000,45.7700,116487
1949,AMBALALSA,2024-05-08,43.3900,48.5000,43.0000,46.5300,242309
1950,AMBALALSA,2024-05-07,44.6300,45.4800,41.6200,43.1400,130741
1951,AMBALALSA,2024-05-06,45.9000,46.7500,44.5000,44.8800,85805
1952,AMBALALSA,2024-05-03,46.8300,46.8300,44.0000,45.4700,137674
1953,AMBALALSA,2024-05-02,46.8000,47.4800,46.0500,46.1500,48154
1954,AMBALALSA,2024-04-30,47.7800,47.7800,46.0000,46.4000,67779
1955,AMBALALSA,2024-04-29,47.0200,47.9000,46.2000,46.5500,63542
1956,AMBALALSA,2024-04-26,48.5000,48.5000,46.6100,46.8200,84199
1957,AMBALALSA,2024-04-25,49.4000,49.4000,47.1000,48.0200,56120
1958,AMBALALSA,2024-04-24,46.7000,49.5000,46.5100,47.5100,103736
1959,AMBALALSA,2024-04-23,47.5900,48.5000,46.5000,46.6800,74875
1960,AMBALALSA,2024-04-22,47.8600,48.5500,46.4900,47.3100,99088
1961,AMBALALSA,2024-04-19,46.9900,48.4900,46.5000,47.3600,61844
1962,AMBALALSA,2024-04-18,49.0000,49.5000,47.0000,47.4700,51368
1963,AMBALALSA,2024-04-16,48.4900,49.8500,46.5000,47.6100,65386
1964,AMBALALSA,2024-04-15,48.0100,49.2500,46.6100,48.0300,97759
1965,AMBALALSA,2024-04-12,50.2500,51.6900,49.2000,49.5600,93911
1966,AMBALALSA,2024-04-10,51.0000,51.4000,50.2500,50.4600,35510
1967,AMBALALSA,2024-04-09,52.3400,52.3400,50.2000,51.1700,87304
1968,AMBALALSA,2024-04-08,52.4200,53.7000,51.5000,51.9500,96154
1969,AMBALALSA,2024-04-05,52.8000,53.1900,51.1000,52.4200,111037
1970,AMBALALSA,2024-04-04,54.8000,55.6000,51.9000,52.7000,124982
1971,AMBALALSA,2024-04-03,52.1500,56.5000,51.7500,54.0300,237559
1972,AMBALALSA,2024-04-02,48.2000,54.1500,47.5000,52.2800,237998
1973,AMBALALSA,2024-04-01,45.9500,49.3000,45.4000,48.2000,129836
1974,AMBALALSA,2024-03-28,44.4700,46.5000,42.3800,45.4800,233446
1975,AMBALALSA,2024-03-27,46.0400,47.0000,44.1000,44.5200,214248
1976,AMBALALSA,2024-03-26,47.0900,47.8000,45.3000,46.1100,121718
1977,AMBALALSA,2024-03-22,45.8300,47.9000,44.7100,47.1400,147648
1978,AMBALALSA,2024-03-21,44.5100,46.3900,44.1000,45.1800,428696
1979,AMBALALSA,2024-03-20,44.4800,45.4000,42.0000,44.4500,108025
1980,AMBALALSA,2024-03-19,46.0000,46.0000,43.0500,43.8300,88633
1981,AMBALALSA,2024-03-18,46.3500,48.5000,45.0000,45.5100,686504
1982,AMBALALSA,2024-03-15,46.6600,46.9000,44.6600,45.9800,99343
1983,AMBALALSA,2024-03-14,42.7000,46.9800,42.5000,45.7700,182739
1984,AMBALALSA,2024-03-13,47.8000,47.8000,41.5000,42.7000,329377
1985,AMBALALSA,2024-03-12,47.2000,52.2000,45.6000,46.3700,358714
1986,AMBALALSA,2024-03-11,51.8900,51.8900,45.1500,47.6500,254415
1987,AMBALALSA,2024-03-07,50.0500,52.0000,49.5100,51.2200,84333
1988,AMBALALSA,2024-03-06,54.7500,54.7500,49.0000,50.1700,246065
1989,AMBALALSA,2024-03-05,54.3800,55.9200,53.5100,54.0200,63682
1990,AMBALALSA,2024-03-04,55.0500,58.0000,55.0000,55.2900,115330
1991,AMBALALSA,2024-03-01,54.8400,56.8900,54.0100,54.6400,87565
1992,AMBALALSA,2024-02-29,54.1000,54.8400,51.5000,54.0700,114745
1993,AMBALALSA,2024-02-28,58.2900,58.8900,54.0000,54.1500,281931
1994,AMBALALSA,2024-02-27,57.8900,59.4900,57.0000,58.2900,107747
1995,AMBALALSA,2024-02-26,58.7800,59.8000,58.0500,59.1100,71564
1996,AMBALALSA,2024-02-23,60.9500,61.9500,58.2000,58.7800,85161
1997,AMBALALSA,2024-02-22,59.8500,60.8000,55.0000,60.1000,95738
1998,AMBALALSA,2024-02-21,60.2500,62.4400,58.5000,59.1700,125867
1999,AMBALALSA,2024-02-20,60.9900,64.0000,60.0000,61.3600,120359
2000,AMBALALSA,2024-02-19,62.5000,63.0000,60.0500,60.5800,126772
2001,AMBALALSA,2024-02-16,62.0200,64.9900,62.0200,62.5000,145862
2002,AMBALALSA,2024-02-15,58.7000,66.0000,58.7000,62.4900,283550
2003,AMBALALSA,2024-02-14,56.7900,62.0000,51.0000,59.3300,384803
2004,AMBALALSA,2024-02-13,59.7100,59.7100,48.6500,57.0100,266312
2005,AMBALALSA,2024-02-12,63.5000,66.8000,58.1200,59.7100,314911
2006,AMBALALSA,2024-02-09,66.0000,66.0000,60.0000,62.6100,422505
2007,AMBALALSA,2024-02-08,68.3300,70.0000,64.1000,66.4300,490030
2008,AMBALALSA,2024-02-07,64.8900,68.9000,62.5000,68.1400,801648
2009,AMBALALSA,2024-02-06,60.8100,64.7000,60.8000,63.2200,520970
2010,AMBALALSA,2024-02-05,60.5000,62.0000,59.1600,60.3700,471588
2011,AMBALALSA,2024-02-02,59.7900,60.4000,58.0500,59.0400,319142
2012,AMBALALSA,2024-02-01,61.3000,62.7000,57.2500,58.8600,358825
2013,AMBALALSA,2024-01-31,60.3000,63.0000,59.5000,60.6200,948265
2014,AMBALALSA,2024-01-30,54.9400,60.9000,54.0000,59.1900,1373121
2015,AMBALALSA,2024-01-29,53.8500,56.0000,53.5000,54.2500,278646
2016,AMBALALSA,2024-01-25,49.0000,56.0000,49.0000,53.0100,610542
2017,AMBALALSA,2024-01-24,47.0500,49.8500,47.0500,48.9900,148911
2018,AMBALALSA,2024-01-23,53.4500,53.4500,46.0000,47.9100,285183
2019,AMBALALSA,2024-01-22,52.3500,52.3500,52.3500,52.3500,0
2020,AMBALALSA,2024-01-20,52.3500,53.7000,52.0000,52.6500,142575
2021,AMBALALSA,2024-01-19,55.1100,55.9800,51.2500,52.3500,257187
2022,AMBALALSA,2024-01-18,50.0000,57.4000,50.0000,54.7900,590181
2023,AMBALALSA,2024-01-17,52.0500,52.4000,48.1000,50.7400,431462
2024,AMBALALSA,2024-01-16,57.4500,57.4500,50.1100,53.8000,1548273
2025,AMBALALSA,2024-01-15,48.8000,51.9800,48.0000,51.9800,1271253
2026,AMBALALSA,2024-01-12,41.4900,43.3200,41.4800,43.3200,185530
2027,AMBALALSA,2024-01-11,40.9400,41.8000,40.1100,41.2600,92466
2028,AMBALALSA,2024-01-10,42.4000,42.4000,40.0100,40.7400,81637
2029,AMBALALSA,2024-01-09,42.4400,43.7900,41.6000,41.8900,77488
2030,AMBALALSA,2024-01-08,41.4600,43.9500,41.4600,42.4400,144316
2031,AMBALALSA,2024-01-05,43.9900,44.0000,41.4500,42.3100,209299
2032,AMBALALSA,2024-01-04,43.7000,45.0000,42.0000,42.5100,333358
2033,AMBALALSA,2024-01-03,44.0000,44.0000,44.0000,44.0000,118771
2034,AMBALALSA,2024-01-02,41.9100,41.9100,41.9100,41.9100,56072
2035,AMBALALSA,2024-01-01,39.0000,39.9200,38.1500,39.9200,152698
2036,AMBALALSA,2023-12-29,38.0000,38.0200,37.5400,38.0200,85130
2037,AMBALALSA,2023-12-28,38.4500,38.4500,38.0200,38.3000,31803
2038,AMBALALSA,2023-12-27,38.4600,38.7500,38.4500,38.4500,76950
2039,AMBALALSA,2023-12-26,39.7900,39.7900,39.2300,39.2300,36382
2040,AMBALALSA,2023-12-22,39.5000,40.0300,39.5000,40.0300,71872
2041,AMBALALSA,2023-12-21,37.7300,39.2500,37.7300,39.2500,137112
2042,AMBALALSA,2023-12-20,40.0500,40.0500,38.4900,38.4900,148757
2043,AMBALALSA,2023-12-19,37.7600,39.2700,37.7600,39.2700,182459
2044,AMBALALSA,2023-12-18,38.2500,38.5000,38.2500,38.5000,142520
2045,AMBALALSA,2023-12-15,39.0000,39.0000,38.9500,39.0000,64420
2046,AMBALALSA,2023-12-14,39.9400,39.9400,39.7000,39.7000,125704
2047,AMBALALSA,2023-12-13,39.1600,39.1600,39.1600,39.1600,30342
2048,AMBALALSA,2023-12-12,40.7000,40.7000,39.9500,39.9500,35284
2049,AMBALALSA,2023-12-11,40.0000,41.6000,40.0000,40.7600,164842
2050,AMBALALSA,2023-12-08,40.7700,40.8200,40.7700,40.8100,113646
2051,AMBALALSA,2023-12-07,41.6100,41.6100,41.6000,41.6000,115510
2052,AMBALALSA,2023-12-06,40.8000,40.8000,40.8000,40.8000,118573
2053,AMBALALSA,2023-12-05,41.0000,41.0000,40.0000,40.0000,52805
2054,AMBALALSA,2023-12-04,41.1100,41.1100,40.7700,40.7700,46004
2055,AMBALALSA,2023-12-01,41.5600,41.6000,41.5500,41.6000,90354
2056,AMBALALSA,2023-11-30,42.2400,42.2400,42.2400,42.2400,26274
2057,AMBALALSA,2023-11-29,42.7400,43.1200,42.7400,43.1000,194301
2058,AMBALALSA,2023-11-28,43.6100,43.6100,43.6100,43.6100,19706
2059,AMBALALSA,2023-11-24,44.2600,45.0600,44.2600,44.5000,155812
2060,AMBALALSA,2023-11-23,45.1600,45.1600,45.1600,45.1600,57804
2061,AMBALALSA,2023-11-22,46.0800,46.1100,46.0800,46.0800,238128
2062,AMBALALSA,2023-11-21,47.4700,48.0000,45.1000,47.0200,296627
2063,AMBALALSA,2023-11-20,46.9000,46.9000,42.5100,46.5800,561601
2064,AMBALALSA,2023-11-17,44.7400,44.7400,44.1000,44.7400,445302
2065,AMBALALSA,2023-11-16,42.6100,42.6100,42.6100,42.6100,77480
2066,AMBALALSA,2023-11-15,39.0000,40.5900,39.0000,40.5900,160230
2067,AMBALALSA,2023-11-13,37.2500,38.6600,36.2700,38.6600,102945
2068,AMBALALSA,2023-11-10,36.7700,37.0500,36.7700,37.0000,78567
2069,AMBALALSA,2023-11-09,37.3100,37.8100,37.2300,37.2300,88297
2070,AMBALALSA,2023-11-08,37.9800,37.9800,37.3700,37.9800,78587
2071,AMBALALSA,2023-11-07,37.2400,37.2400,37.2400,37.2400,44060
2072,AMBALALSA,2023-11-06,37.2300,37.2300,36.4900,36.5100,63035
2073,AMBALALSA,2023-11-03,37.8500,37.8500,37.2300,37.2300,23855
2074,AMBALALSA,2023-11-02,37.9800,38.1000,37.9800,37.9800,56576
2075,AMBALALSA,2023-11-01,37.4800,38.7500,37.4800,38.7500,192607
2076,AMBALALSA,2023-10-31,38.2400,38.2400,38.2400,38.2400,16743
2077,AMBALALSA,2023-10-30,39.8000,39.8000,39.0200,39.0200,117616
2078,AMBALALSA,2023-10-27,38.3500,39.8100,38.3500,39.8100,256473
2079,AMBALALSA,2023-10-26,39.0300,39.0300,39.0300,39.0300,109154
2080,AMBALALSA,2023-10-25,39.8200,39.8200,39.8200,39.8200,13387
2081,AMBALALSA,2023-10-23,40.6300,40.6300,40.6300,40.6300,4539
2082,AMBALALSA,2023-10-20,41.4300,41.4500,41.4300,41.4500,443534
2083,AMBALALSA,2023-10-19,42.2700,43.1300,42.2700,42.2700,431685
2084,AMBALALSA,2023-10-18,43.1300,43.1300,43.1300,43.1300,231238
2085,AMBALALSA,2023-10-17,44.0100,44.0100,44.0100,44.0100,108590
2086,AMBALALSA,2023-10-16,45.5800,45.5800,44.0500,44.9000,768005
2087,AMBALALSA,2023-10-13,44.6900,44.6900,44.6900,44.6900,164348
2088,AMBALALSA,2023-10-12,43.8200,43.8200,43.8200,43.8200,206900
2089,AMBALALSA,2023-10-11,42.9700,42.9700,42.9700,42.9700,152033
2090,AMBALALSA,2023-10-10,42.1300,42.1300,42.1300,42.1300,258893
2091,AMBALALSA,2023-10-09,39.6900,41.3100,39.6900,41.3100,544244
2092,AMBALALSA,2023-10-06,38.9300,40.5100,38.9300,40.5000,294983
2093,AMBALALSA,2023-10-05,39.7200,39.7200,39.7200,39.7200,100802
2094,AMBALALSA,2023-10-04,41.9000,41.9000,39.9700,40.5300,407800
2095,AMBALALSA,2023-10-03,42.0000,43.9100,40.2600,42.0700,839822
2096,AMBALALSA,2023-09-29,41.8200,41.8200,41.8200,41.8200,528533
2097,AMBALALSA,2023-09-28,39.2500,39.8300,37.9400,39.8300,295221
2098,AMBALALSA,2023-09-27,36.9400,37.9400,36.0000,37.9400,344378
2099,AMBALALSA,2023-09-26,36.9400,36.9800,35.6000,36.1400,114785
2100,AMBALALSA,2023-09-25,38.2500,38.4400,35.6000,36.0800,207599
2101,AMBALALSA,2023-09-22,35.6300,36.7500,35.0000,36.6300,247486
2102,AMBALALSA,2023-09-21,34.4000,35.4900,34.0300,35.0000,253982
2103,AMBALALSA,2023-09-20,35.0500,36.0000,34.5000,34.6200,122088
2104,AMBALALSA,2023-09-18,37.2400,37.4900,35.5100,36.1700,174515
2105,AMBALALSA,2023-09-15,36.4300,36.4800,35.0000,36.0300,160654
2106,AMBALALSA,2023-09-14,35.2600,36.8000,35.2600,35.9700,154977
2107,AMBALALSA,2023-09-13,35.4400,36.4400,33.9500,35.9300,246611
2108,AMBALALSA,2023-09-12,39.3800,39.3800,35.6400,35.7300,543965
2109,AMBALALSA,2023-09-11,36.0000,37.5100,35.5500,37.5100,445131
2110,AMBALALSA,2023-09-08,36.1500,36.7000,35.4000,35.7300,201986
2111,AMBALALSA,2023-09-07,36.1900,36.6000,33.5700,36.2000,593019
2112,AMBALALSA,2023-09-06,36.1900,36.7500,35.1000,35.3300,280755
2113,AMBALALSA,2023-09-05,36.0100,37.4900,35.3600,36.2500,982483
2114,AMBALALSA,2023-09-04,32.5000,35.5000,32.0000,35.3600,648280
2115,AMBALALSA,2023-09-01,33.0000,33.9000,32.0000,32.6400,309876
2116,AMBALALSA,2023-08-31,31.5000,33.6900,30.5000,32.6100,341456
2117,AMBALALSA,2023-08-30,32.2500,32.9400,31.0000,31.3700,198108
2118,AMBALALSA,2023-08-29,31.5500,32.6500,31.1800,32.1700,181250
2119,AMBALALSA,2023-08-28,32.7500,33.5000,31.8000,32.0700,211043
2120,AMBALALSA,2023-08-25,33.8900,34.2700,31.3900,32.7500,1004873
2121,AMBALALSA,2023-08-24,28.1900,33.3100,27.7800,33.3100,2585497
2122,AMBALALSA,2023-08-23,27.6100,28.1800,27.6100,27.7600,138973
2123,AMBALALSA,2023-08-22,27.4800,27.9000,26.6500,27.6100,124677
2124,AMBALALSA,2023-08-21,26.8500,27.2400,26.4000,26.9800,115404
2125,AMBALALSA,2023-08-18,28.2300,28.4200,26.2200,26.8100,206988
2126,AMBALALSA,2023-08-17,27.9000,28.4000,27.4000,27.6800,79425
2127,AMBALALSA,2023-08-16,27.6000,28.2000,27.2000,27.7900,92757
2128,AMBALALSA,2023-08-14,27.0500,27.6700,26.0500,27.0700,305199
2129,AMBALALSA,2023-08-11,28.4000,28.4000,27.0100,27.6800,317223
2130,AMBALALSA,2023-08-10,30.4700,30.4700,28.7000,29.0000,185256
2131,AMBALALSA,2023-08-09,30.3000,30.5000,29.6000,29.8200,135149
2132,AMBALALSA,2023-08-08,30.6500,30.6500,29.6000,30.1900,186705
2133,AMBALALSA,2023-08-07,29.6100,30.8800,29.6100,30.0100,189028
2134,AMBALALSA,2023-08-04,29.3500,30.3000,29.3500,29.9500,358319
2135,AMBALALSA,2023-08-03,30.3000,30.7000,29.0500,29.5800,137110
2136,AMBALALSA,2023-08-02,29.8000,30.8000,28.7000,30.1800,296062
2137,AMBALALSA,2023-08-01,30.3700,30.3700,29.4500,29.6000,141667
2138,AMBALALSA,2023-07-31,30.2900,30.2900,29.0200,29.6400,148534
2139,AMBALALSA,2023-07-28,27.5100,30.4900,27.5100,29.5300,369725
2140,AMBALALSA,2023-07-27,27.8500,28.2300,27.6000,27.7100,81974
2141,AMBALALSA,2023-07-26,28.0000,28.4000,27.5000,27.7600,90808
2142,AMBALALSA,2023-07-25,28.5800,28.6000,27.6700,27.8700,73674
2143,AMBALALSA,2023-07-24,28.5000,29.0000,27.5000,28.1400,128813
2144,AMBALALSA,2023-07-21,28.0000,29.0000,28.0000,28.4100,93063
2145,AMBALALSA,2023-07-20,28.5500,28.7400,28.2700,28.3800,77195
2146,AMBALALSA,2023-07-19,28.9000,29.0000,28.5000,28.5500,61864
2147,AMBALALSA,2023-07-18,28.6100,29.1900,28.2600,28.7400,107234
2148,AMBALALSA,2023-07-17,28.9000,30.4900,28.2200,28.8500,170458
2149,AMBALALSA,2023-07-14,29.4900,29.6000,28.5000,28.9000,108167
2150,AMBALALSA,2023-07-13,29.5700,30.0000,29.0000,29.1100,124052
2151,AMBALALSA,2023-07-12,30.2900,30.8000,29.3500,29.7100,187567
2152,AMBALALSA,2023-07-11,27.2300,31.9000,26.7000,29.9500,810289
2153,AMBALALSA,2023-07-10,27.8100,28.4000,26.8100,27.2300,81157
2154,AMBALALSA,2023-07-07,28.1300,28.4900,27.6600,27.8100,92450
2155,AMBALALSA,2023-07-06,28.4700,28.4700,27.6700,28.1300,89088
2156,AMBALALSA,2023-07-05,28.2200,28.8700,27.5500,28.0800,101468
